,y_test,prediction
3501,5145.3024,3912.9375
1856,2181.1608,1356.4375
6548,447.4176,1022.9375
3021,2721.7904,1592.3125
7127,539.298,1725.9375
2372,3803.0496,2853.3125
4183,355.5372,1018.6875
6137,3635.268,3888.5625
6327,344.8844,830.1875
7992,2440.8228,3032.3125
5418,4729.8432,2948.1875
2465,4580.704,3693.0625
991,9133.4444,5296.5625
6330,2143.876,1263.1875
3054,142.4812,391.3125
7439,2816.334,2504.0625
3890,1561.9668,4321.1875
2636,2673.8528,2789.5625
899,1725.7536,3400.0625
6010,1278.336,1659.5625
4426,1105.8938,1583.5625
1399,1808.9786,1591.4375
252,759.012,1080.1875
7596,3735.8038,3416.3125
1839,363.5268,1019.8125
718,2358.2636,2690.9375
8235,551.2824,1077.0625
5023,2546.685,1721.8125
2962,774.9912,2247.8125
3860,639.168,973.0625
2131,115.8492,-8.9375
6323,2410.196,3337.9375
6972,1944.136,3126.4375
8519,549.285,1763.6875
2535,8760.5964,4162.0625
5432,2852.2872,1716.1875
7753,457.4046,422.5625
8104,1470.0864,1997.8125
3658,5093.37,3043.0625
7037,539.298,1516.8125
3942,4725.8484,2939.0625
756,1061.951,1527.6875
1182,366.19,637.9375
3233,1388.8588,1518.4375
5216,2783.044,3405.1875
3998,529.311,1738.5625
3757,8958.339,4629.9375
7465,2302.3364,2771.6875
4480,3797.7232,2664.5625
8149,202.4032,1710.3125
1843,1468.089,2586.4375
230,4769.1254,4041.8125
2043,1637.868,1695.5625
2994,3079.9908,2760.0625
6049,923.4646,463.1875
5436,767.0016,826.8125
5690,4869.6612,3376.6875
7640,697.7584,1445.0625
5796,5339.0502,2804.5625
8230,703.0848,798.1875
6685,515.3292,946.0625
731,1039.9796,788.1875
7093,1037.3164,831.6875
1369,1985.4156,2156.1875
4587,3159.8868,2366.4375
2943,575.2512,1185.3125
695,2488.7604,3275.8125
7249,1829.6184,2116.5625
1670,255.0014,2104.8125
5124,847.5634,2197.3125
4792,2444.8176,2599.3125
8094,116.515,58.0625
1120,1482.0708,1662.6875
3822,1754.383,2428.4375
3281,3440.8544,2809.1875
6883,150.4708,-651.6875
3027,5920.2936,2442.9375
7681,575.2512,839.8125
5751,490.6946,588.6875
7175,2293.681,2484.8125
1202,2233.0932,3482.8125
6856,2526.711,3623.3125
3170,663.1368,1500.9375
4747,3263.7516,3461.9375
3542,5512.824,3919.0625
6886,8217.3036,5349.0625
113,4097.3332,3385.4375
5473,3846.9924,3341.8125
4771,3057.3536,3283.4375
2759,1540.6612,1819.6875
7685,942.7728,3699.3125
2936,1261.691,4097.6875
8451,3254.4304,3996.5625
6516,1937.478,2700.6875
2909,905.488,938.5625
3939,1151.1682,2604.9375
1696,254.3356,2200.0625
2063,1779.0176,1730.4375
6603,958.752,1573.0625
2228,969.4048,3893.3125
3253,1231.73,2055.4375
3378,1757.712,1854.1875
4064,1989.4104,3511.1875
6214,1410.8302,3237.5625
1043,7152.0236,4407.1875
1531,2043.3402,2398.8125
6065,3954.852,3099.3125
12,1589.2646,2435.6875
1564,6179.9556,2911.0625
6403,2106.5912,2385.0625
1568,2173.1712,2066.6875
4508,508.6712,1992.3125
1982,1603.2464,1932.4375
5765,4180.5582,2805.6875
3519,2087.283,1797.4375
2055,37.2848,-1169.1875
1867,209.727,1372.0625
6782,3020.0688,4036.8125
6736,1442.7886,1961.6875
1567,3095.97,3317.9375
5489,607.2096,1599.9375
8217,2726.451,2584.4375
2521,4234.488,2893.3125
5342,2540.6928,3132.3125
5101,219.0482,1656.6875
6263,2808.3444,2307.1875
4598,7150.692,5231.8125
1678,1277.0044,2629.3125
7524,3295.71,2200.6875
3367,355.5372,1039.6875
4986,2306.997,1753.4375
7589,1960.1152,2019.3125
1086,4420.912,3481.8125
6914,1340.2554,1988.0625
1983,2709.806,1914.9375
806,2037.348,2354.9375
4717,37.9506,-1158.4375
7754,1118.544,745.3125
678,2870.9296,1884.9375
1318,2864.2716,2586.0625
6661,3111.9492,2638.6875
2193,1062.6168,2867.3125
2310,2067.309,3574.3125
2229,4933.578,3574.3125
6546,3139.9128,2836.8125
7652,1062.6168,906.0625
7811,4170.5712,2334.9375
3865,175.7712,903.9375
6191,3145.905,2925.1875
5584,5077.3908,2621.9375
5388,4965.5364,3208.1875
1484,3848.324,3168.5625
3585,1448.7808,2839.1875
1520,1182.4608,2330.3125
3518,4202.5296,4189.0625
5078,2796.36,3657.5625
4130,327.5736,697.6875
4265,36.619,-1244.1875
7294,1930.82,1638.1875
6,343.5528,1004.8125
4641,2221.1088,1477.0625
783,3364.9532,2883.9375
3099,1618.5598,2003.8125
8115,579.246,621.9375
4625,3551.3772,3958.5625
8,1076.5986,1617.9375
7568,379.506,1071.9375
5588,2854.9504,2820.3125
1702,5326.4,2602.6875
2883,3113.2808,3559.9375
517,372.848,356.8125
5907,647.1576,849.0625
6644,50.6008,-969.5625
993,2836.308,2315.9375
1136,1012.016,2297.0625
3032,2458.1336,3006.9375
3780,4604.6728,4285.9375
3931,1154.4972,3124.3125
2702,347.5476,906.5625
3498,6458.26,4100.5625
7329,1034.6532,1257.1875
4532,479.376,762.9375
6226,5226.53,3328.0625
3456,4133.2864,4155.1875
3018,155.1314,629.5625
7216,745.696,650.6875
1771,3078.6592,2900.0625
7998,109.857,15.5625
4117,234.3616,61.6875
4476,1797.66,1470.6875
4860,722.393,1662.4375
1700,7116.0704,5061.8125
3646,4258.4568,2610.3125
1001,703.0848,1937.9375
7539,7017.532,5057.1875
5591,317.5866,776.4375
371,384.8324,1355.0625
5340,5049.4272,3351.1875
826,5182.5872,2624.6875
2932,5715.2272,3194.8125
402,6911.004,3661.3125
4463,2570.6538,3134.4375
2196,459.402,426.6875
3655,1928.1568,1579.6875
2602,3006.087,2234.9375
7856,6064.1064,4419.9375
7851,3528.74,2297.1875
3594,1926.1594,2696.6875
1784,4138.6128,2383.9375
1160,3129.26,2244.4375
7842,386.8298,856.6875
4821,2290.352,3589.3125
6760,1470.0864,1735.8125
1196,3661.9,3081.4375
6297,2227.101,2325.0625
5266,2073.967,2451.0625
220,1995.4026,901.6875
6211,539.298,724.6875
3424,1174.4712,2769.9375
8080,3002.758,2396.6875
3034,1655.1788,1237.9375
4156,5238.5144,2928.3125
364,182.4292,1024.3125
7038,1030.6584,3262.6875
5665,4693.89,4522.8125
6992,1406.1696,1253.8125
7881,469.389,614.6875
1281,4264.449,2012.8125
5757,484.7024,414.8125
6040,110.5228,-948.0625
130,7968.2944,4292.8125
302,5895.659,2610.8125
5855,3554.7062,3041.4375
6166,406.138,717.0625
1790,4111.9808,4076.4375
3471,2153.1972,1660.1875
5807,804.2864,1283.4375
4100,5141.3076,3074.8125
235,2293.0152,4745.4375
4642,1225.072,1083.0625
4314,5106.686,3146.3125
1108,1606.5754,1387.5625
1232,4845.0266,4028.4375
5221,3769.7596,2952.8125
7257,5536.7928,3142.3125
862,2014.7108,1933.0625
1361,2700.4848,3593.9375
8318,316.9208,655.9375
3937,1330.2684,2306.4375
8247,1577.946,1789.6875
4668,1382.2008,1977.4375
1370,5954.2494,2988.0625
7715,3301.0364,2861.1875
6435,3563.3616,2343.5625
730,886.8456,898.9375
555,1757.712,1365.8125
7883,1270.3464,1685.6875
4050,6114.7072,4411.0625
1774,3787.0704,4181.8125
5161,1534.0032,1599.9375
7944,961.4152,827.9375
4592,399.48,700.3125
8126,3520.0846,3060.9375
3991,980.0576,2052.4375
3368,2257.062,2050.1875
5990,1547.3192,4981.3125
910,727.0536,481.8125
2293,8604.7992,3794.9375
1881,3415.554,2996.1875
5014,425.4462,556.3125
5852,3615.294,3939.1875
3631,5400.9696,3351.4375
2543,1230.3984,1556.5625
1173,5404.9644,3575.0625
2731,525.982,1669.1875
1027,830.9184,886.8125
5454,3094.6384,3129.4375
7587,1731.7458,1669.5625
2171,4958.8784,4189.5625
443,2133.2232,1896.3125
2378,3205.1612,3260.5625
84,3091.9752,4165.8125
3262,1544.656,1247.5625
4121,633.8416,1477.9375
729,5113.344,4000.5625
7728,1944.136,1557.5625
3073,6893.0274,3680.5625
5842,1014.6792,1090.6875
5782,2117.244,2731.3125
2861,6048.793,4082.5625
5153,4374.306,3857.8125
1974,4548.0798,2667.0625
3358,2460.7968,1742.5625
8117,1225.072,3885.0625
2728,171.7764,1612.5625
281,6088.0752,3877.8125
7177,1697.79,1567.6875
1939,2277.036,1829.4375
8001,4233.1564,3891.3125
2913,982.055,2874.8125
8100,3775.086,3080.5625
4174,126.502,1044.8125
7829,5283.123,5120.6875
534,2684.5056,2361.9375
6326,940.7754,1740.4375
2048,849.5608,705.5625
539,2719.793,2314.3125
4372,2696.49,2421.4375
1554,4153.9262,3910.3125
1715,886.8456,430.4375
7237,1125.8678,970.9375
1551,2330.3,2633.4375
3572,2407.5328,2419.4375
6397,1864.24,3711.3125
8252,1823.6262,2731.6875
1362,1581.9408,2008.4375
4763,4207.856,4252.1875
7024,1422.1488,2497.1875
269,2516.724,2768.8125
661,7443.644,4088.1875
7259,3483.4656,2346.9375
4375,2546.685,2507.8125
5523,663.1368,1771.3125
774,1331.6,2723.5625
2999,2141.2128,2828.3125
5976,447.4176,694.5625
4008,1640.5312,2333.0625
2995,5466.8838,5526.1875
2501,1904.188,3093.9375
5169,1701.7848,3036.8125
5832,192.4162,1198.5625
5915,1264.3542,2244.5625
2754,2163.85,1430.4375
8431,848.895,1000.0625
4172,1629.8784,2556.6875
7612,36.619,-1274.5625
2513,3119.9388,2348.6875
6845,4804.4128,3471.5625
6954,2450.144,2448.8125
2235,1992.0736,1895.3125
8254,1985.4156,2259.1875
2584,2402.2064,1709.5625
6048,2281.6966,1744.0625
5255,4261.12,4827.8125
322,958.752,945.3125
7272,2659.871,2528.9375
4429,3739.1328,3641.9375
5606,447.4176,776.4375
4890,1181.795,3392.1875
3838,671.1264,998.1875
3213,7247.233,4789.6875
5609,2406.2012,2884.0625
2823,1887.543,3272.8125
7874,2732.4432,2321.6875
3482,5500.8396,4069.0625
34,2085.2856,2622.6875
5087,1071.938,1434.3125
2179,1053.2956,1163.0625
3900,1444.1202,2357.8125
6556,202.4032,-134.9375
2911,173.108,562.1875
4422,1528.6768,3138.8125
4826,2165.1816,2937.6875
7839,5073.396,3925.3125
2318,168.4474,793.4375
6997,312.926,591.0625
6505,1917.504,4455.3125
6957,6231.888,2841.4375
3251,2745.0934,2262.8125
7713,316.9208,567.4375
6751,1428.141,1521.6875
861,126.502,-860.1875
8242,605.878,1368.4375
6447,2255.7304,2750.0625
2782,256.333,2243.1875
1189,1605.9096,3103.0625
4671,1599.9174,1043.9375
6477,2822.992,2820.5625
811,2868.9322,2975.3125
256,259.662,866.1875
6754,1148.505,1680.3125
2530,1641.8628,1489.1875
3117,2746.425,1803.0625
4244,982.7208,1692.0625
4556,1854.9188,1855.9375
6178,1182.4608,871.9375
7172,3155.892,4044.8125
2652,1438.128,2893.0625
3414,1549.3166,3417.5625
7507,2451.4756,2849.3125
6560,5841.0634,3136.1875
2431,2348.9424,2811.4375
5150,107.8596,-1010.0625
7709,2220.443,1316.4375
260,4950.8888,3578.4375
8113,6579.4356,3837.4375
4209,175.7712,724.0625
2329,719.064,1203.0625
2756,679.116,545.6875
2841,5851.0504,3199.6875
4309,2694.4926,2275.4375
5160,458.0704,1740.8125
2033,1505.3738,1539.0625
4884,5635.3312,3860.3125
5283,1537.998,1686.8125
4033,1771.028,1761.1875
2100,2343.616,3432.8125
2606,467.3916,747.9375
1487,2241.0828,3929.5625
5747,4379.6324,3214.6875
5567,946.7676,1785.0625
6805,882.185,934.9375
5635,3661.9,3883.9375
758,4592.0226,5263.8125
3341,299.61,-913.9375
1859,7504.2318,4488.6875
3731,515.3292,1510.6875
6695,2061.3168,1275.1875
554,4916.2672,3107.1875
6624,2626.581,2754.6875
7247,1725.7536,2303.8125
601,1565.9616,3048.0625
1601,6574.775,4243.0625
2550,769.6648,2219.4375
8072,4379.6324,2607.3125
3166,2090.612,3273.5625
3447,2153.1972,1664.6875
5386,191.0846,1162.3125
5329,4294.41,2232.8125
927,1569.9564,2836.0625
7547,1970.768,1748.5625
1692,1869.5664,2510.9375
5788,642.497,2147.4375
5773,423.4488,1609.3125
3124,1437.4622,1361.0625
5506,3265.749,3163.0625
2829,1874.8928,1927.9375
2967,1362.2268,2209.4375
2572,4247.804,3133.6875
6825,1238.388,1367.1875
2657,4016.1056,2392.9375
8389,2402.2064,1737.5625
535,2085.2856,2797.0625
3914,1545.9876,1461.8125
7027,2848.2924,1511.0625
7447,2693.8268,3247.5625
5543,1065.28,1674.3125
8079,3617.9572,2654.1875
6107,555.2772,1523.6875
7100,1298.31,1589.1875
429,848.895,907.6875
4255,323.5788,723.3125
8205,2410.196,1912.1875
7819,1174.4712,1589.0625
6773,892.8378,1595.9375
1328,5321.0736,3515.0625
2346,1295.6468,1508.0625
1814,317.5866,-186.4375
6828,458.7362,529.5625
2824,1318.284,1164.1875
6537,8789.8916,4459.5625
6962,3946.8624,2675.8125
320,5448.9072,3654.8125
2526,3954.852,2357.5625
5406,1665.8316,1527.6875
5461,218.3824,-119.3125
7190,1948.1308,1633.1875
2334,3672.5528,3611.5625
8259,2336.958,1315.3125
4719,2093.941,2005.3125
1145,4889.6352,2875.4375
7035,2826.321,3039.4375
8297,1607.907,1950.1875
7145,885.514,1898.5625
6361,1547.985,3148.8125
5753,1662.5026,2436.4375
2838,6024.1584,5063.3125
2811,466.06,1040.6875
3847,1657.842,1930.5625
5360,4566.7222,3504.9375
2249,986.7156,1293.4375
7896,1641.197,2944.3125
3269,471.3864,717.9375
4798,814.9392,1584.9375
2279,2490.092,2027.0625
5790,247.0118,1969.5625
5659,5375.0034,3727.5625
1922,4434.228,3356.6875
5573,69.2432,217.5625
4730,5896.3248,3948.1875
6818,6041.4692,3649.9375
7696,778.3202,1714.5625
1495,4187.2162,3494.4375
1267,1884.214,2789.5625
3723,4580.704,3710.0625
6429,4138.6128,3793.3125
5472,1797.66,2056.0625
745,960.7494,1280.3125
4367,5201.2296,2683.6875
3690,4757.8068,4205.6875
1953,731.0484,3892.6875
109,812.276,553.3125
7072,335.5632,-22.5625
4581,1245.046,1210.9375
3411,1947.465,1324.9375
2118,780.3176,3091.4375
3305,1618.5598,1835.0625
4632,2554.0088,2913.8125
3729,3408.896,3088.4375
2839,4711.2008,2515.9375
6322,3064.0116,2025.3125
346,1937.478,1128.5625
5128,1845.5976,4160.9375
1095,3383.5956,2423.4375
7916,1544.656,1261.1875
4634,215.7192,1506.4375
4654,1378.206,2468.0625
1933,1989.4104,1775.8125
5480,3567.3564,3049.6875
6785,862.8768,926.3125
6491,1868.2348,1291.9375
5110,4211.185,2641.9375
7537,587.2356,707.5625
1,443.4228,435.6875
1013,3139.9128,4153.4375
6717,2863.6058,2786.4375
620,878.856,733.9375
7530,160.4578,644.9375
7604,2263.72,1335.5625
4374,535.3032,2861.0625
67,1118.544,3026.1875
2815,2067.309,3597.0625
7889,377.5086,169.8125
1806,171.7764,931.3125
1632,1975.4286,1335.6875
5075,2597.2858,2615.0625
8027,4921.5936,2441.3125
7885,139.818,382.6875
2266,1205.098,1955.1875
4347,525.982,2293.1875
8317,1306.9654,1516.6875
7552,2773.057,2625.3125
3398,141.8154,-1124.0625
4431,2712.4692,3021.3125
6641,604.5464,548.8125
7660,788.3072,834.1875
8120,1471.418,2495.1875
898,3047.3666,2166.4375
1577,2133.2232,3758.0625
6836,111.8544,-884.3125
1096,2241.0828,2011.4375
7756,2563.33,3096.4375
1473,1593.9252,1391.8125
6457,1504.0422,2317.8125
401,426.112,1560.0625
2865,1629.8784,1715.4375
1262,3828.35,2482.5625
6087,1482.0708,1717.6875
728,716.4008,2824.0625
1377,2432.8332,2015.4375
2481,1192.4478,2129.6875
6671,708.4112,975.9375
1545,677.1186,1676.5625
6408,3293.7126,3062.5625
1688,1078.596,2400.0625
4001,1315.6208,2793.1875
2537,1789.6704,3518.8125
1170,2250.404,2483.8125
5460,2996.1,3837.9375
7384,2173.1712,2580.3125
1336,1981.4208,1742.0625
8455,4206.5244,2513.9375
5516,3238.4512,2583.6875
88,661.8052,1573.9375
6813,1765.7016,2411.3125
4046,3675.216,3943.0625
8194,469.389,644.3125
8293,850.8924,728.1875
4563,4697.8848,3822.4375
6948,386.164,-273.8125
4258,2865.6032,2791.9375
5371,1427.4752,1002.3125
6857,1627.881,1828.8125
4055,2596.62,2974.4375
219,1139.1838,666.0625
7987,1222.4088,2251.5625
195,540.6296,677.1875
5592,3435.528,3660.3125
1640,3306.3628,1688.6875
2237,2311.6576,2318.5625
3977,3795.06,3564.5625
7769,926.7936,664.4375
3883,1779.0176,3495.5625
4918,3175.866,2812.6875
8229,3466.1548,2876.9375
2213,4379.6324,3163.5625
3410,4207.856,4088.4375
7637,1366.2216,886.1875
5793,3588.662,2543.3125
5213,3251.7672,2337.6875
7923,1010.6844,848.0625
7084,2277.036,1549.5625
7466,277.6386,-366.8125
6986,173.108,-578.4375
5001,1438.128,1216.9375
4393,4514.124,3497.3125
7184,1669.8264,1342.6875
5176,1442.7886,2096.8125
3445,3202.498,3894.3125
3009,5695.2532,4920.8125
608,2694.4926,2302.3125
8051,2175.8344,1618.1875
3181,4414.254,2252.1875
832,2251.7356,3281.6875
5850,1587.2672,1672.3125
4921,4579.3724,3607.9375
5507,739.038,541.1875
405,48.6034,-1081.3125
414,829.5868,901.5625
7729,2189.1504,2799.8125
2709,1018.674,643.1875
5200,2804.3496,1654.4375
6244,1125.202,3285.1875
2799,3928.8858,2900.6875
8465,2726.451,2867.0625
3537,542.627,-52.5625
4125,1159.8236,1292.8125
8356,4026.7584,4933.5625
1872,2866.269,2924.3125
8188,2423.512,1959.4375
8246,4673.916,2769.6875
66,4865.6664,2708.6875
7986,1593.9252,1530.6875
2234,1454.773,1267.6875
413,521.3214,2763.9375
1330,1744.396,1410.3125
5064,2386.2272,1204.5625
6981,2005.3896,2658.1875
8249,3578.675,3697.8125
5585,1840.937,3857.9375
6562,6275.165,3122.9375
1351,89.883,-300.6875
241,639.168,736.9375
5054,623.1888,1396.6875
7199,1462.0968,1957.0625
6912,4005.4528,3967.5625
3673,2460.7968,2721.6875
8457,1516.6924,1424.4375
7189,1211.756,611.6875
1791,492.692,-313.4375
5689,3910.9092,2823.0625
2011,373.5138,549.3125
2137,2163.85,1474.8125
3081,1239.7196,2878.3125
7563,1098.57,1153.3125
7146,1374.2112,1853.1875
3957,1414.825,1368.4375
939,4940.236,2822.1875
3473,772.328,1518.0625
2027,1657.842,1832.0625
6018,1438.128,1385.3125
5776,2516.724,1955.4375
4928,1500.7132,1753.4375
4250,1358.232,1564.4375
6692,4813.734,2698.1875
3517,1071.938,763.9375
8237,175.1054,954.3125
381,1318.284,2084.0625
3294,1794.331,2627.5625
8476,1280.9992,1763.5625
7807,65.2484,-760.1875
3638,4595.3516,3186.9375
4761,2817.6656,1635.8125
1391,829.5868,1630.0625
5194,3946.8624,4049.8125
6315,705.748,580.0625
223,3552.7088,1975.6875
2611,592.562,1054.3125
7144,5944.2624,4413.6875
1662,1142.5128,1611.5625
5058,4504.8028,5721.0625
3453,2561.9984,3182.3125
7991,2833.6448,1405.5625
3131,1577.946,1667.6875
5452,2189.1504,1476.9375
8097,1235.7248,1247.0625
7806,1539.9954,2771.9375
7699,1188.453,1067.5625
3357,2157.192,1831.1875
3712,423.4488,1654.3125
361,2756.412,2017.5625
1778,4516.7872,2246.4375
3184,3280.3966,4174.5625
5032,1550.6482,1450.6875
6127,1225.072,1989.9375
5243,850.8924,778.9375
2868,527.9794,397.9375
7169,810.9444,963.9375
8040,2985.4472,3937.0625
2259,1816.3024,2711.1875
977,1506.0396,3932.3125
7818,499.35,2116.6875
6259,2397.5458,2939.8125
2278,3169.208,3611.3125
5244,5355.0294,3988.1875
349,2554.0088,2570.0625
3558,3739.1328,2345.8125
5853,165.7842,769.8125
8145,3292.381,2702.8125
3019,1185.124,1085.9375
621,1332.9316,1912.5625
7816,7510.224,4413.1875
216,260.9936,374.4375
1106,708.4112,869.9375
3750,761.0094,1994.8125
2949,2143.2102,2465.0625
1327,3663.2316,2832.6875
6945,5238.5144,4426.6875
2459,2563.33,3000.1875
6133,2731.1116,3196.4375
7725,854.8872,2201.0625
867,1280.9992,2716.6875
1586,2696.49,2879.4375
4687,2463.46,3838.6875
3873,2028.6926,2921.5625
4357,2693.8268,2612.5625
4894,830.9184,1305.9375
1979,1631.8758,1166.1875
1245,2552.6772,2113.3125
7000,651.1524,1545.9375
2001,3878.285,2469.0625
465,2048.6666,1857.5625
5256,1992.7394,2228.8125
4024,635.1732,764.6875
7243,1205.098,1948.4375
4400,1342.2528,1855.0625
7065,2749.754,3157.5625
1171,5704.5744,4106.0625
8337,193.7478,1177.8125
3509,2460.7968,3333.8125
8475,378.1744,1672.1875
7714,2985.4472,2498.5625
3369,1198.44,846.3125
5215,980.0576,1007.1875
7297,4537.427,3943.6875
1840,1037.3164,819.5625
5049,502.0132,974.8125
2902,2566.659,2673.3125
4477,517.9924,2203.5625
803,3235.788,4241.4375
3010,4762.4674,3311.8125
6774,564.5984,366.8125
1669,6201.927,3657.9375
3828,1086.5856,1472.4375
6145,264.3226,2422.9375
415,1571.288,2484.1875
7183,2116.5782,3245.5625
1593,4514.124,3563.9375
2215,600.5516,881.4375
3476,2956.152,3108.8125
348,3142.576,3123.9375
6478,1216.4166,734.8125
5515,2024.032,1834.9375
7258,2358.2636,2669.0625
5151,768.999,2153.4375
4892,2828.3184,2545.6875
4318,1625.8836,1959.4375
5093,191.0846,1055.3125
4996,914.8092,2311.0625
7030,249.0092,74.0625
6142,2579.975,1351.0625
6147,2599.2832,2612.5625
1338,3374.2744,3490.8125
6072,190.4188,-243.3125
4784,2061.3168,4072.4375
925,4102.6596,2803.8125
7105,975.397,1248.4375
4424,3171.8712,4114.1875
7076,8245.2672,3718.0625
5931,1312.9576,668.9375
1465,4074.696,2718.4375
4955,83.8908,-1160.6875
1371,1867.569,1485.4375
7143,280.9676,451.0625
8301,5806.4418,4778.4375
6933,970.7364,2174.5625
682,3185.853,3399.5625
3700,3795.06,3118.1875
3680,1007.3554,978.3125
3775,5451.5704,3679.5625
5812,7317.142,4723.6875
4184,1001.3632,2146.3125
5234,1504.708,1190.5625
596,487.3656,1641.8125
3188,834.9132,1499.6875
6852,2093.941,2000.9375
3151,2940.1728,2917.0625
7121,209.0612,-195.6875
5786,3342.316,2498.6875
3981,585.904,820.6875
3059,1310.2944,1305.0625
5835,732.38,519.4375
30,163.7868,-923.6875
5425,5329.0632,4447.8125
6831,254.3356,161.0625
6201,3025.3952,3314.4375
7124,2036.6822,3188.3125
3936,1133.8574,1456.8125
2039,159.792,850.8125
4310,196.411,1317.6875
871,1150.5024,810.5625
1392,1358.232,1260.5625
1864,1617.894,1606.4375
3318,2797.6916,2149.8125
5469,3815.034,4051.5625
1042,3611.2992,2075.4375
1116,1018.674,2688.8125
2211,1323.6104,3040.3125
7614,1619.2256,1468.3125
2404,3078.6592,2977.4375
6075,882.8508,2374.9375
6463,1258.362,2960.3125
828,58.5904,-932.6875
7649,834.9132,708.9375
3028,147.8076,-559.6875
4615,1826.2894,2241.3125
4780,585.2382,1267.9375
8500,1907.517,2023.1875
1965,1162.4868,693.0625
531,370.1848,1084.9375
7831,2406.2012,3008.1875
6615,2109.2544,2745.5625
3580,1402.1748,3826.5625
5260,2900.2248,2561.1875
2690,1070.6064,808.9375
3376,2684.5056,3050.3125
951,2892.2352,1895.0625
570,639.168,1441.6875
7800,335.5632,809.6875
1736,2396.88,1968.5625
5383,5797.7864,3379.1875
1041,3542.056,3060.5625
7624,1772.3596,2535.3125
3149,1278.336,1713.9375
3539,1238.388,1902.3125
4992,1177.1344,2023.0625
6161,1607.907,1391.1875
7583,1867.569,1810.9375
114,3151.8972,2858.9375
1625,2267.049,2042.0625
872,2641.8944,2617.0625
5794,2636.568,4579.9375
666,607.2096,1311.0625
4899,5727.2116,4069.4375
7269,3325.671,1999.4375
5752,8479.6288,4137.1875
6740,1342.2528,1082.3125
4103,1505.3738,1109.0625
6238,197.0768,1110.8125
4145,2087.9488,4077.9375
8214,4857.6768,3865.4375
238,2074.6328,3197.8125
1524,4629.9732,3538.3125
5205,3630.6074,2697.6875
2165,2409.5302,3159.0625
2553,1411.496,2183.5625
4214,3020.7346,3714.8125
4659,2586.633,2635.1875
1828,2909.546,2510.0625
2686,2011.3818,1490.0625
5331,739.038,778.3125
2761,3020.0688,2438.1875
6718,2649.884,2246.9375
6270,959.4178,1176.0625
7553,1177.1344,1543.5625
3343,1470.0864,1632.8125
17,718.3982,938.4375
3171,251.6724,-1179.6875
8160,1661.8368,2609.0625
6973,2332.9632,2960.1875
4442,2189.1504,1349.0625
2374,1384.1982,2411.4375
7996,379.506,148.3125
2368,5206.556,4038.6875
965,5469.547,4222.3125
7893,2556.672,1666.0625
172,1360.2294,2412.0625
1428,5366.348,3328.4375
2940,508.6712,2199.5625
2433,1374.2112,2424.9375
483,520.6556,2207.9375
5687,2773.057,2564.4375
520,303.6048,684.4375
36,2797.6916,3569.5625
6294,1162.4868,1022.6875
3338,1662.5026,2481.6875
5048,524.6504,4267.9375
6542,263.6568,2118.6875
5791,2524.0478,2532.0625
6058,1715.1008,1264.1875
2075,749.025,1346.8125
5625,3621.952,3054.8125
2552,1869.5664,2534.8125
1155,1821.6288,1535.3125
4817,419.454,2195.4375
3994,2972.797,3897.5625
1045,2187.153,2431.8125
2773,1494.0552,1486.0625
3672,3595.32,3143.1875
6426,131.8284,777.3125
1083,782.9808,1527.6875
6800,932.12,1579.1875
8041,326.242,719.6875
8133,431.4384,1377.5625
6450,1098.57,1736.8125
1302,3008.0844,2631.6875
4783,2548.6824,1959.1875
4979,1569.9564,1489.5625
2058,930.1226,1384.8125
8507,515.995,1646.9375
376,5715.2272,3094.0625
6144,986.7156,2829.4375
873,1547.985,1729.9375
6411,2960.1468,4186.3125
7793,516.6608,2195.1875
7529,5509.495,3462.9375
2284,934.7832,1274.9375
8452,3791.0652,2359.3125
7967,7266.5412,3346.3125
4133,1406.1696,3734.9375
5974,229.701,-706.8125
2148,2580.6408,2277.1875
607,1665.8316,1461.5625
8394,309.597,1688.5625
4132,3169.208,2480.8125
6683,2283.0282,3938.0625
1732,3779.0808,2776.1875
7536,4915.6014,4870.8125
2161,4350.3372,3639.8125
4782,306.268,2423.9375
8385,2678.5134,1414.6875
7752,9678.0688,4712.5625
1037,3661.9,2305.1875
3667,7350.432,5051.8125
7799,3197.1716,3685.8125
825,1267.0174,1794.0625
856,2356.932,3153.4375
4392,111.8544,-887.4375
2525,599.22,896.5625
6994,4976.855,4844.6875
5998,4893.63,3030.4375
7469,2302.3364,2620.0625
5722,4157.2552,3792.1875
1427,1347.5792,1108.5625
1668,1426.1436,1066.8125
449,2486.763,2352.3125
2726,2556.672,2268.9375
5291,3962.8416,2273.9375
918,198.4084,-325.9375
3132,1966.7732,2339.0625
452,199.74,564.3125
5119,1752.3856,2146.5625
7670,1278.336,1308.4375
7610,455.4072,73.3125
5789,553.9456,655.5625
450,1139.8496,2168.1875
7954,1384.1982,946.5625
8512,2479.4392,2818.1875
4623,1038.648,2980.9375
4786,3331.6632,2995.8125
6062,422.1172,1514.8125
2696,2656.542,1450.8125
8021,2380.235,2723.9375
2126,2931.5174,2692.1875
282,2125.2336,3031.3125
5463,6723.2484,4008.4375
2448,1186.4556,2165.3125
3768,207.0638,1482.0625
8251,3675.216,5335.6875
4486,782.9808,1597.4375
5147,809.6128,884.4375
1949,1396.1826,3892.4375
582,2735.1064,3014.1875
6267,5592.72,2267.5625
2091,1245.046,3892.8125
1525,1644.526,2602.0625
4608,3773.7544,3825.8125
6068,1134.5232,1452.4375
2752,2712.4692,2982.4375
